Reference Type	Authors, Primary	Title Primary	Periodical Full	Periodical Abbrev	Pub Year	Pub Date Free From	Volume	Issue	Start Page	Other Pages	Keywords	Abstract	Notes	Personal Notes	Authors, Secondary	Title Secondary	Edition	Publisher	Place Of Publication	Authors, Tertiary	Authors, Quaternary	Authors, Quinary	Title, Tertiary	ISSN/ISBN	Availability	Author/Address	Accession Number	Language	Classification	Sub file/Database	Original Foreign Title	Links	URL	DOI	PMID	PMCID	Call Number	Database	Data Source	Identifying Phrase	Retrieved Date	Shortened Title	User 1	User 2	User 3	User 4	User 5	User 6	User 7	User 8	User 9	User 10	User 11	User 12	User 13	User 14	User 15
Journal Article	"Martin-Garcia,JM;Delgado,G.;Parraga,JF;Bech,J.;Delgado,R."	Mineral formation in micaceous Mediterranean Red soils of Sierra Nevada, Granada, Spain	European Journal of Soil Science	Eur.J.Soil Sci.	1998	JUN	49	2	253	268	"ILLITE;HEMATITE;MICAS;Agriculture ER"	We investigated the processes of mineral formation in three Alfisol profiles of Sierra Nevada (southern Spain), with special emphasis on the little-studied process of mica inheritance, particularly as regards its quantitative aspects. X-ray diffraction, conventional and high resolution transmission electron microscopy, selected-area electron diffraction, and geochemical analysis of the soil solution were used, and the granulometric fractions gravel, coarse sand, fine sand, silt and clay were studied, as was unaltered parent rock. Most interesting was inheritance of dioctahedral mica (illites) with small crystallochemical changes. The transition of mica from parent rock to clay was characterized by small crystallochemical changes affecting their structural formulae, reduction of the 2M(1) polytype content, decrease in crystallite size, increase in crystal defects, and other changes in particle morphology. We propose the term 'pedocrystallochemical evolution' for the transition. The changes reverse the processes that take place in micas when rocks are formed by sedimentation, diagenesis and metamorphism. The kaolinite in the soils is a result of neoformation, and acts as the equilibrium phase within the chemical system. Reddening seems to have been caused by both inheritance and neoformation of iron oxides (haematite + goethite).	PT: J	 		 	 	 	 				 	1351-0754	 	"Univ Granada, Fac Farm, Dept Edafol & Quim Agr, E-18071 Granada, Spain. Univ Jaen, Fac Ciencias Expt, Dept Geol, Jaen 23071, Spain. Univ Barcelona, Fac Biol, Dept Biol Vegetal, Barcelona 08080, Spain.; Delgado, R (reprint author), Univ Granada, Fac Farm, Dept Edafol & Quim Agr, Campus Univ Cartuja, E-18071 Granada, Spain."	 	 	 	 	 	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"Martin-Garcia,JM;Delgado,G.;Parraga,JF;Gamiz,E.;Delgado,R."	Chemical, mineralogical and (micro)morphological study of coarse fragments in Mediterranean Red Soils	Geoderma	Geoderma	1999	JUN	90	01-Feb	23	47	"coarse fraction;weathering;Mediterranean Red Soils;mica schists;ROCK FRAGMENTS;MICAS;Agriculture ER"	"We studied the gravels derived from mica schists and micaceous quartzites of three Mediterranean Red Soils (Haploxeralf and Cryoboralf) from the Sierra Nevada (Andalusia, Spain) with emphasis on the following aspects: morphology (visual evidence of weathering, thin section description and scanning electron microscopy); composition (X-ray diffraction, extractable Fe, Al and Si, and electron microprobe analysis); and chemistry (pH, cation exchange capacity, specific surface area and organic carbon content). The gravels had undergone considerable modification during weathering in soil. A loss of the primary rock structure was detected, together with a decrease in compactness, an increase in roundness, color value and chroma. Neoformed kaolinite was present and relatively high contents of extractable forms of iron, aluminium and silica (citrate-dithionite and oxalate) were detected. From an analytical point of view, the surface properties (CEC and SSA) increased and the equilibrium pH decreased in the clasts which had undergone most weathering. The SEM study shows that the fabric changes from laminar schistose in the parent rock to other types in the gravels due to the weathering process. Electron microprobe analysis revealed the presence of phyllosilicates together with iron oxides in the illuvial infilling materials of fissures in the most altered clasts. These infillings affect the properties of the coarse fragments. The relationship detected between the properties of fine earth and those of the gravel fractions suggest that the coarse fragments have a significant influence on the properties of the soil. (C) 1999 Elsevier Science B.V. All rights reserved."	PT: J	 		 	 	 	 				 	0016-7061	 	"Univ Granada, Fac Farm, Dept Edafol & Quim Agr, Granada 18071, Spain. Univ Jaen, Fac Ciencias Expt, Dept Geol, Jaen 23071, Spain.; Delgado, R (reprint author), Univ Granada, Fac Farm, Dept Edafol & Quim Agr, Campus Univ Cartuja, Granada 18071, Spain."	 	 	 	 	 	 	 	10.1016/S0016-7061(98)00096-2	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"Martin-Piera,F.;Boto,L."	A reappraisal of the 'fracticornis-opacicollis' taxonomic complex of the genus Onthophagus Latreille using allozymes (Coleoptera, Scarabaeoidea)	Journal of Zoological Systematics and Evolutionary Research	J.Zool.Syst.Evol.Res.	1999	JUN	37	2	75	84	"Onthophagus;allozymes;dung-beetles;electrophoresis;systematics;BAITED PITFALL TRAPS;COL COMMUNITIES;DISTANCE;Evolutionary Biology;Zoology ER"	"The present taxonomic status of the so called fracticornis-opacicollis complex of the genus Onthaphagus, Onthophagus fracticornis (Preyssler, 1790), Onthaphagus simillis(Scriba, 1790) and Onthophagus opacicollis Reitter, 1892 is still controversial. Discrepancies mainly involve the status of O. similis and O. opacicollis. A genetic analysis of nine populations of this complex using eight loci is presented, indicating that: (i) O. fracticornis is a good species, and (ii) the genetic distances between O. opacicollis and 0. similis populations as a function of the biogeographic scenery (allopatry versus sympatry), indicate that they are not completely reproductively isolated across their entire geographic range, thus suggesting a still unfinished speciation in different areas. The data demonstrate both the existence of some gene flow between O. opacicollis and O. simulis in one place ('El Barraco'; Central Spain) and isolation in others ('S-a Nevada'; South-east Spain). Geographic areas hosting populations of both taxa with intermediate genetic distances ('Donana'; South-west Spain) also exist in the Iberian Peninsula."	PT: J	 		 	 	 	 				 	0947-5745	 	"CSIC, Museo Nacl Ciencias Nat, Dpto Biodiversidad & Lab Sistemat & Evoluc Mol, Madrid 28006, Spain.; Martin-Piera, F (reprint author), CSIC, Museo Nacl Ciencias Nat, Dpto Biodiversidad & Lab Sistemat & Evoluc Mol, C Jose Gutierrez Abascal 2, Madrid 28006, Spain."	 	 	 	 	 	 	 	10.1046/j.1439-0469.1999.372104.x	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"MARTINRAMOS,JD;RODRIGUEZGALLEGO,M."	Chromian Mica from Sierra-Nevada, Spain	Mineralogical Magazine	 	1982	 	46	339	269	272	Mineralogy ER	 	PT: J	 		 	 	 	 				 	0026-461X	 	MARTINRAMOS, JD (reprint author), UNIV GRANADA,DEPT CRYSTALLOG & MINERAL,GRANADA,SPAIN.	 	 	 	 	 	 	 	10.1180/minmag.1982.046.339.16	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"Martin-Vivaldi,M.;Palomino,JJ;Soler,M."	Function of song in the Hoopoe Upupa epops	Bird Study	Bird Study	1999	MAR	46	 	104	111	"WRENS TROGLODYTES AEDON;TIT PARUS-MAJOR;TERRITORIAL DEFENSE;MATE;ATTRACTION;DAWN;FERTILITY;PLAYBACK;FEMALES;FLIGHT;Zoology ER"	Male Hoopoes Upupa epops, (Coraciformes) have a very simple song, with a repertoire size of one. The number of elements per strophe (strophe length) is the only difference between strophes of the same male, and the main difference between males. The function of this song was analysed in a colour-ringed population of Hoopoes in Granada, southern Spain, by monitoring the pattern of male song activity and response to an experimental song throughout the breeding season. Both spontaneous songs and responses to playback experiments decreased after the onset of egg-laying, and song production was not associated with feeding sites or nest holes. Moreover, some of the breeding males that had lost their females resumed singing, Males also used song to recover lost contacts with their mates. These findings suggest that the principal function of song in the Hoopoe is intersexual, for attracting females, and that, in an intrasexual context, its use is restricted to defence of mates. The dual function of Hoopoe song suggests that it provides information both for males and females, probably about male quality.	"PT: J; PN: 1"	 		 	 	 	 				 	0006-3657	 	"Univ Granada, Fac Sci, Dept Anim Biol & Ecol, E-18071 Granada, Spain.; Martin-Vivaldi, M (reprint author), Univ Granada, Fac Sci, Dept Anim Biol & Ecol, E-18071 Granada, Spain.; mvivaldi@goliat.ugr.es"	 	 	 	 	 	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"Martin-Vivaldi,M.;Palomino,JJ;Soler,M."	Song structure in the Hoopoe (Upupa epops) - Strophe length reflects male condition	Journal Fur Ornithologie	 	1998	JUL	139	3	287	296	"sexual selection;honest signalling;non-passerines;HANDICAP PRINCIPLE;OXYGEN-CONSUMPTION;ENERGY;CONSEQUENCES;PREFERENCES;PERFORMANCE;EVOLUTION;SPARROWS;COST;Zoology ER"	The structure of Hoopoe (Upupa epops) song is analysed in a colour ringed population in southern Spain. The song of males in this species is very simple, with a repertoire size of one. The strophes of a male only differ in the number of elements that they include (strophe length), and strophe length is the main song feature differing between males. During the prelaying period each individual used mainly strophes of only two lengths, between 2 and 6 elements per strophe, and mean strophe length of males during this period was highly repeatable. However, some males changed the range of strophe types produced and decreased their mean strophe length after unsuccessful breeding or spending long periods of time singing (unpaired males). These changes show that strophe length is phenotypically plastic, and suggest that singing long strophes is energetically more costly than singing short ones. The significant relationship between strophe length and body condition, and the fact that long strophes were associated with longer previous pauses than short strophes, also suggest that increasing strophe length is costly. All these findings are in accordance with the hypothesis that strophe length reflects male condition in the Hoopoe, although it is not clear what the actual cost of singing long strophes is.	PT: J	 		 	 	 	 				 	0021-8375	 	"Univ Granada, Fac Ciencias, Dept Biol Anim & Ecol, E-18071 Granada, Spain.; Martin-Vivaldi, M (reprint author), Univ Granada, Fac Ciencias, Dept Biol Anim & Ecol, E-18071 Granada, Spain.; MVIVALDI@GOLIAT.UGR.ES"	 	 	 	 	 	 	 	10.1007/BF01653339	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"Martin-Vivaldi,M.;Palomino,JJ;Soler,M.;Martinez,JG"	Song strophe-length and reproductive success in a non-passerine bird, the Hoopoe Upupa epops	Ibis	Ibis	1999	OCT	141	4	670	679	"RED-WINGED BLACKBIRDS;GREAT REED WARBLER;SEXUAL SELECTION;MATE;CHOICE;MALE QUALITY;MATING PREFERENCES;FICEDULA-HYPOLEUCA;REPERTOIRE;SIZE;PARENTAL CARE;SAGE GROUSE;Zoology ER"	Hoopoe Upupa epops males produce a very simple song, with a repertoire size of one, in which the main difference between different strophes of a male and between the songs of different males is the number of elements they include (strophe-length). In several passerine species it has been shown that strophe-length is a sexually selected trait that reflects male quality and correlates with reproductive success. Here we analyse whether in a non-passerine, the Hoopoe, strophe-length of males is correlated with several variables of their reproductive success. Females paired with males singing long strophes laid their first clutch earlier, produced larger first clutches and laid second clutches after a successful first one more frequently than those paired with males singing short strophes. Moreover, males with long strophes produced more fledglings in their first clutches and in the whole season, partly because they brought more food for the brood than males with short strophes. The relationships found are not mediated by age effects. Previously we have shown that Hoopoe females in the early spring are attracted preferentially to songs with long strophes. Here we show that males singing long strophes also obtain postpairing benefits in terms of reproductive success, and that females paired with these males obtain direct benefits because these males provide greater feeding effort in the second half of the nestling period. These findings support the hypothesis that in the Hoopoe, strophe-length is a sexually selected cue under direct selection.	PT: J	 		 	 	 	 				 	0019-1019	 	"Univ Granada, Fac Ciencias, Dept Biol Anim & Ecol, E-18071 Granada, Spain.; Martin-Vivaldi, M (reprint author), Univ Granada, Fac Ciencias, Dept Biol Anim & Ecol, E-18071 Granada, Spain."	 	 	 	 	 	 	 	10.1111/j.1474-919X.1999.tb07375.x	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"Matthews,KR;Pope,KL"	A telemetric study of the movement patterns and habitat use of Rana muscosa, the mountain yellow-legged frog, in a high-elevation basin in Kings Canyon National Park, California	Journal of Herpetology	J.Herpetol.	1999	DEC	33	4	615	624	"INTRODUCED FISHES;NATIVE FROG;AMPHIBIANS;SURVIVAL;SEQUOIA;Zoology ER"	"In a high-elevation (3470 m) lake basin (upper Dusy Basin) in Kings Canyon National Park, California, we used radio transmitters on 24 mountain yellow-legged frogs (Rana muscosa) to gather basic information on their movement patterns. Rana muscosa have declined throughout their range in the Sierra Nevada and restoration plans require information on their movement ecology. Our study indicates that R. muscosa had different movement patterns and habitat associations during the 1997 summer period (August and September) compared to October when winter dormancy began. In August, visual surveys found frogs in 10 of the 11 lakes in upper Dusy Basin. During August most tagged frogs moved little (mean movement 77 m over five day periods) and all were found in the lake or adjacent stream where they were originally tagged. During September, movement increased compared to August Frogs moved from the original capture lake mean distances of 145 m, and moved cumulative distances of 315-466 m. By October, frogs were again sedentary (mean distance moved 43 m) and frogs were found in three of the II lakes in the basin. Moreover, mean home ranges (adaptive kernel 90% contours) also were different throughout the summer and were highest for frogs tracked during September (5336.2 m(2)) compared to August (385 m(2)); and October (52.8 m(2)). Before this study it was assumed that R, muscosa over-wintered in the deepest portion of the lake. However, most lakes were frozen when our study ended, and tagged frogs were found nearshore under ledges and in deep underwater crevices suggesting that at least some R. muscosa over-winter in these nearshore areas. In this study, we found R. muscosa in different aquatic habitats over the course of their activity period and that they readily moved between these habitats using both aquatic and overland pathways. The movements appear to be associated with seasonal migrations between summer and over-wintering sites."	PT: J	 		 	 	 	 				 	0022-1511	 	"USDA, Pacific SW Res Stn, Berkeley, CA 94701 USA.; Matthews, KR (reprint author), USDA, Pacific SW Res Stn, POB 245, Berkeley, CA 94701 USA."	 	 	 	 	 	 	 	10.2307/1565578	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"MAYORAL,E.;CRESPOBLANC,A.;DIAZ,MD;BENOT,C.;OROZCO,M."	Miocene Rifting of the Alboran Domain - Datings of Discordant Sediments Over the Alpujarride Extensional Units (South of Sierra-Nevada, Betic Chain)	Comptes Rendus De L Academie Des Sciences Serie Ii	 	1994	Sep-08	319	5	581	588	"MIOCENE;ALBORAN DOMAIN;BETIC CHAIN;ALPUJARRIDES;EXTENSIONAL TECTONICS;EVOLUTION;SPAIN;Science & Technology - Other Topics ER"	In the Betic Chain, south of Sierra Nevada, two Neogene sedimentary sequences were dated on the basis of planktonic foraminifera associations: marls, which show ages between upper Langhian and upper Serravallian, and the underlying conglomerates, in which intercalated marls include the lower Langhian. These sediments were deposited when the low-angle normal faults of two brittle extensional systems were active. The so-called Contraviesa system, with northward transport direction, is therefore Langhian, and the Filabres system, with southwestward transport, is Serravallian. The faults limit the Alpujarride and Malaguide extensional units and contributed to the rifting of the Alboran Domain.	"PT: J; PN: 2"	 		 	 	 	 				 	1251-8069	 	"UNIV GRANADA,CSIC,INST ANDALUZ GEOL MEDITERRANEA,DEPT GEODINAM,E-18071 GRANADA,SPAIN. UNIV SEVILLA,FAC QUIM,E-41071 SEVILLE,SPAIN.; MAYORAL, E (reprint author), UNIV HUELVA,FAC CIENCIAS EXPTL,DEPT GEOL,CAMPUS RABIDA,E-21819 PALOS FRONTERA,SPAIN."	 	 	 	 	 	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"MAYORAL,E.;CRESPOBLANC,A.;DIAZ,MDG;BENOT,C.;OROZCO,M."	Miocene Rifting of the Alboran Domain - Datings of Discordant Sediments Over the Alpujarride Extensional Units (South of Sierra-Nevada, Betic Chain) - Reply	Comptes Rendus De L Academie Des Sciences Serie Ii Fascicule A-Sciences De La Terre Et Des Planetes	 	1995	Sep-07	321	5	451	453	"CORDILLERAS;EVOLUTION;SPAIN;SEA;Geology ER"	 	PT: J	 		 	 	 	 				 	 	 	"UNIV GRANADA,CSIC,INST ANDALUZ GEOL MEDITERRANEA,DEPT GEODINAM,E-18071 GRANADA,SPAIN. UNIV SEVILLA,FAC QUIM,AREA PALEONTOL,E-41071 SEVILLE,SPAIN.; MAYORAL, E (reprint author), UNIV HUELVA,FAC CIENCIAS EXPTL,DEPT GEOL,CAMPUS RABIDA,E-21819 PALOS FRONTERA,SPAIN."	 	 	 	 	 	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	Merz,B.	Two new Tephritidae (Diptera) from the Western Palaearctic region	Revue Suisse De Zoologie	 	2000	DEC	107	4	883	892	"Diptera;Tephritidae;new species;Spain;Canary Islands;Zoology ER"	Chaetostomella baezi sp. n. from the Canary Islands (El Hierro, La Palma, Teneriffa), which was reared from flowerheads of Cheirolophus duranii, Ch. junonianus and Ch. sventeni gracilis, is an unusual species. Although having an anterior dorsocentral seta, which is a character of Chaetorellia, it is placed in Chaetostomella because of the shape of the male terminalia and the strong setae along the vibrissal angle. Its generic position is discussed. Campiglossa freidbergi sp. n. is described from high altitude in the Sierra Nevada mountains of Southern Spain. It belongs to the C. difficilis-group and differs from C. difficilis (Hendel) mainly in the wing pattern and details of the terminalia. Its hostplants are not known.	PT: J	 		 	 	 	 				 	0035-418X	 	"Museum Hist Nat, CH-1211 Geneva 6, Switzerland.; Merz, B (reprint author), Museum Hist Nat, Cp 6434, CH-1211 Geneva 6, Switzerland."	 	 	 	 	 	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"Meyer,Marc D.;North,Malcolm P.;Gray,Andrew N.;Zald,Harold S. J."	Influence of soil thickness on stand characteristics in a Sierra Nevada mixed-conifer forest	Plant and Soil	Plant Soil	2007	MAY	294	01-Feb	113	123	"forest regeneration;refraction seismic method;soil moisture;soil temperature;WEATHERED GRANITIC BEDROCK;MEDITERRANEAN CLIMATE;ARCTOSTAPHYLOS-PATULA;TREE REGENERATION;PINUS-JEFFREYI;WATER-CONTENT;VEGETATION;GROWTH;FIR;RED;Agriculture;Plant Sciences ER"	Soil thickness can be an important factor influencing vegetation, yet few spatially-explicit studies have examined soil horizon thickness and vegetation composition in summer-drought forests. We compared seismic and soil penetration measurements of combined A + C and Cr horizon thickness, soil moisture and temperature, and stand variables in a contiguous 4-ha mixed-conifer stand of the Sierra Nevada. Thickness of A + C and Cr horizons were highly variable but were not correlated to each other. Total basal area and canopy cover were positively related with A + C horizon thickness, and shrub cover was positively related with Cr horizon thickness. Basal area of white fir [Abies concolor (Gord and Glend) Lindl.] and incense-cedar [Calocedrus decurrens (Torrey) Florin] were positively correlated with A + C horizon thickness, but there was no relationship between A + C or Cr horizon thickness and basal area of Jeffrey pine (Pinus jeffreyi Grev. and Balf.), sugar pine (P. lambertiana Douglas), or red fir (A. magnifica A. Murray). Both white and red fir seedlings were associated with decreased soil temperature, but only white fir seedlings were positively associated with soil moisture. Soil penetration estimates of soil thickness were similar to seismic estimates for shallow soils (< 50 cm depth) but were poorly related on deeper soils. Visual surface conditions and tile probe estimates of soil thickness can be highly misleading because 'shallow' areas may have a thick layer of weathered bedrock that can serve as a potential rooting medium for deep-rooted trees and shrubs. In our study only the refraction seismic method had the potential to measure total soil depth that included A + C and Cr horizon thickness.	PT: J	 		 	 	 	 				 	0032-079X	 	"USDA, Forest Serv, Sierra Nevada Res Ctr, Pacific SW Res Stn, Davis, CA 95616 USA. Univ Calif Davis, Dept Plant Sci, Davis, CA 95616 USA. USDA, Forest Serv, Pacific NW Res Stn, Corvallis, OR 97331 USA. Oregon State Univ, Dept Forest Sci, Corvallis, OR 97331 USA.; Meyer, MD (reprint author), USDA, Forest Serv, Sierra Nevada Res Ctr, Pacific SW Res Stn, Davis, CA 95616 USA.; mdmeyer@ucdavis.edu"	 	 	 	 	 	 	 	10.1007/s11104-007-9235-3	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"Miralles,I.;Ortega,R.;Sanchez-Maranon,M.;Leiros,M. C.;Trasar-Cepeda,C.;Gil-Sotres,F."	Biochemical properties of range and forest soils in Mediterranean mountain environments	Biology and Fertility of Soils	Biol.Fertility Soils	2007	AUG	43	6	721	729	"soil biochemical properties;mountain soils;soil enzymes;Spanish soils;Mediterranean ecosystems;VEGETATION ATLANTIC OAKWOOD;SUSTAINABLE LAND-USE;HUMID ZONE GALICIA;MICROBIAL BIOMASS;ORGANIC-MATTER;ACID SOILS;NW SPAIN;INDICATORS;QUALITY;PARAMETERS;Agriculture ER"	Biochemical properties are at present considered to be the best indicators for assessing soil quality, but their use is limited by the lack of available data, at least for certain ecosystems. In an attempt to offset this lack of data, the present study provides information on different biochemical properties of soils from Sierra Nevada and Sierra Maria (southern Spain), covering a range of altitudes between 1,000 and 3,000 m. In general, the values of the properties analyzed were similar to those of other mountain soils, although the values of basal respiration were particularly low, possibly due to the low levels of humidity at the time of sampling. The biochemical properties were closely correlated with each other, as observed in soils from other type of environments. Altitude had a clear effect on the biochemical properties because of its effect on climate and vegetation. At both sites, the soil samples showing the most homogenous pattern of biochemical properties (seen through star diagrams) were those corresponding to intermediate altitudes.	PT: J	 		 	 	 	 				 	0178-2762	 	"Univ Santiago Compostela, Dept Edafol & Quim Agricola, Santiago De Compostela 15782, Spain. Univ Granada, Dept Edafol & Quim Agricola, E-18071 Granada, Spain. CSIC, IIAG, Dept Bioquim Suelo, Santiago De Compostela 15780, Spain. Univ Granada, Dept Edafol & Quim Agricola, Granada, Spain. Univ Almeria, Dept Edafol & Quim Agricola, Almeria, Spain.; Gil-Sotres, F (reprint author), Univ Santiago Compostela, Dept Edafol & Quim Agricola, Santiago De Compostela 15782, Spain.; edgils@usc.es"	 	 	 	 	 	 	 	10.1007/s00374-006-0155-9	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"Moleon,M.;Gil-Sanchez,JM"	Food habits of the wildcat (Felis silvestris) in a peculiar habitat: the Mediterranean high mountain	Journal of zoology	J.Zool.	2003	MAY	260	 	17	22	"diet;facultative specialist;Felis silvestris;Mediterranean high mountain;rodents;MELES-MELES;SPAIN;PREY;LYNX;PARK;Zoology ER"	"The feeding spectrum of the wildcat Felis silvestris Schreber, 1777 was studied in two sites with different ecological characteristics, both situated in the same Mediterranean environment in the high mountain of the Sierra Nevada National Park, south-east Spain, where the rabbit Otyctolagus cuniculus is absent. Scat analysis (n = 101 faeces; n = 402 prey items) showed that the diet is based on rodents, fundamentally wood mouse Apodemus sylvaticus, Mediterranean pine vole Microtus duodecimcostatus and south-western water vole Arvicola sapidus. Results showed strong differences between the two sites (chi(2) = 74.04, d.f. = 5, P < 0.001), that is a predominance of voles in the mesic Chico river, whereas mice are predominant in the xeric Tejos ravine. Red-legged partridge Alectoris rufa and carrion also played an important role, especially in biomass terms. The overall diet differed essentially from that of the Mediterranean region, which surrounds the study area, since in these areas rabbits constitute the primary prey. However, the diet of the mountain wildcats is similar to that in the Eurosiberian floral region, despite its distance from the Sierra Nevada. In conclusion, the Iberian wildcat seems to behave as a facultative specialist, since it prefers rabbits whenever they are available, but rodents constitute most of its diet if rabbits are scarce or absent."	"PT: J; PN: 1"	 		 	 	 	 				 	0952-8369	 	"Univ Granada, Fac Sci, Dept Anim Biol & Ecol, Granada 18071, Spain.; Moleon, M (reprint author), C Cuba 2, Granada 18210, Spain."	 	 	 	 	 	 	 	10.1017/S0952836902003370	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	Molina,JA	Oligotrophic spring vegetation in Spanish mountain ranges	Folia Geobotanica	 	2001	 	36	3	281	291	"Cardamino-Montion;Iberian Peninsula;Montio-Cardaminetea;Myosotidion stoloniferae;syntaxonomy;Plant Sciences ER"	"Montio-Cardaminetea syntaxa occurring in the siliceous mountains of the Iberian Peninsula are reviewed. At the highest altitudes three associations are recognized in Spanish mountain ranges: one in the Pyrenees, Montio-Bryetum schleicheri (alpine-subalpine); another in the Ibero-Atlantic ranges, Stellario alsines-Saxifragetum alpigenae (oromediterranean); and a third in the Sierra Nevada, Sedo melanantheri-Saxifragetum alpigenae (oromediterranean). At slightly lower altitudes two other associations have been identified: Myosotidetum stoloniferae (supramediterranean), located in the western ranges; and Saxifragetum aquaticae (subalpine), located in the central and eastern Pyrenees. Syntaxonomically the Pyrenean associations are classified in the Cardamino-Montion alliance, the Ibero-Atlantic associations in the Myosotidion stoloniferae alliance, and the Sierra Nevada association in a hypothetical Nevadan-North African alliance. A western European framework is suggested for the Spanish mountain associations which mainly show an E-W distribution pattern."	PT: J	 		 	 	 	 				 	0015-5551	 	"Univ Complutense Madrid, Dept Biol Vegetal 2, E-28040 Madrid, Spain.; Molina, JA (reprint author), Univ Complutense Madrid, Dept Biol Vegetal 2, E-28040 Madrid, Spain."	 	 	 	 	 	 	 	10.1007/BF02803181	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"Montero,FE;Acosta,RM;Pozo,BG;Ruiz,PB;Mendez,JL;Rivas,SA;Martin,JI"	Exposure to Mycobacterium tuberculosis during a bus travel	Medicina clinica	Med.Clin.	2001	Feb-10	116	5	182	185	"tuberculosis;school bus;contact tracing;TRANSMISSION;INFECTION;OUTBREAK;General & Internal Medicine ER"	"BACKGROUND: In an outbreak of tuberculosis that occurred in a school, we evaluated the possible transmission during a trip in an schoolbus as the cause of infection. SUBJECTS, PATIENTS AND METHODS: Contact tracing of the driver, 3 teachers and 49 students from different grades who were travelling from Malaga to Sierra Nevada (Spain) in March 1998. All the students from the ten grades where any case of tuberculosis appeared from April to December 1998 and all the teachers of the school were included. RESULTS: At the school, 232 students were studied, The prevalence of the infection was 35%, A total of 12 new cases among the students were found. No teachers out of the 127 examined became ill. Out of the people who travelled by shool bus, 2 teachers and 19 students were infected, prevalence among students 46%; five of those become ill. The odds ratio of infection for those having a class mate with positive smears was 5,5. On the other hand, the trip by bus (compared with those who did not take it) meant a odds ratio of 3,4. Most of the infected travellers were sitting in the bus close to the index case. CONCLUSIONS: In this tuberculosis outbreak some of the students who became ill or infected were not near the index case nor friendly with him at class. Therefore is possible that in some cases tuberculosis was transmitted inside the bus."	PT: J	 		 	 	 	 				 	0025-7753	 	"Hosp Clin Malaga, Serv Med Preventiva, Malaga, Spain. Hosp Reg Carlos Haya, Microbiol Serv, Malaga, Spain. Distrito Sanitario Malaga, Serv Epidemiol, Malaga, Spain. Ctr Salud Palma Palmilla, Malaga, Spain.; Montero, FE (reprint author), Salvador Allende 11,9 B, Malaga, Spain."	 	 	 	 	 	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	MORALESBAQUERO,R.	Body Size Variability of Euchlanis-Dilatata Ehrenberg in High Mountain Lakes of Sierra-Nevada (Spain)	Archiv Fur Hydrobiologie	 	1988	JUN	112	4	597	609	Marine & Freshwater Biology ER	 	PT: J	 		 	 	 	 				 	0003-9136	 	MORALESBAQUERO, R (reprint author), UNIV GRANADA,FAC CIENCIAS,DEPT BIOL ANIM ECOL & GENET,E-18071 GRANADA,SPAIN.	 	 	 	 	 	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	MORALESBAQUERO,R.	Rotifer Fauna of Lakes and Ponds Over 2500m Above Sea-Level in the Serra Nevada, Spain, with Description of a New Subspecies	Hydrobiologia	Hydrobiologia	1987	Apr-30	147	 	97	101	Marine & Freshwater Biology ER	 	PT: J	 		 	 	 	 				 	0018-8158	 	MORALESBAQUERO, R (reprint author), UNIV GRANADA,FAC CIENCIAS,DEPT ECOL,GRANADA,SPAIN.	 	 	 	 	 	 	 	10.1007/BF00025731	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
